id	name	code	zip	area_code	abbr	parent_id	latitude	longitude	is_deleted	level	displayorder	user_id	user_name	updated_at	created_at
1	中国	china				0	39.55	116.24	N	0	0	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
2	北京	beijing				1	39.55	116.24	N	1	101	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
3	天津	tianji				1	39.02	117.12	N	1	104	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
4	河北	hebei				1	38.02	114.30	N	1	112	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
5	山西	shanxi				1	37.54	112.33	N	1	118	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
6	内蒙古	neimenggu				1	40.48	111.41	N	1	130	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
7	辽宁	liaoning				1	41.48	123.25	N	1	120	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
8	吉林	jili				1	43.54	125.19	N	1	119	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
9	黑龙江	heilongjiang				1	45.44	126.36	N	1	121	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
10	上海	shanghai				1	31.14	121.29	N	1	102	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
11	江苏	jiangsu				1	32.03	118.46	N	1	107	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
12	浙江	zhejiang				1	30.16	120.10	N	1	106	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
13	安徽	anhui				1	31.52	117.17	N	1	113	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
14	福建	fujia				1	26.05	119.18	N	1	115	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
15	江西	jiangxi				1	28.40	115.55	N	1	114	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
16	山东	shandong				1	36.40	117.00	N	1	116	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
17	河南	hena				1	34.46	11340	N	1	111	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
18	湖北	hubei				1	30.35	114.17	N	1	109	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
19	湖南	huna				1	28.12	112.59	N	1	110	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
20	广东	guangdong				1	23.08	113.14	N	1	105	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
21	广西	guangxi				1	22.48	108.19	N	1	122	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
22	海南	haina				1	20.02	110.20	N	1	123	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
23	重庆	zhongqing				1	29.35	106.33	N	1	103	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
24	四川	sichua				1	30.40	104.04	N	1	108	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
25	贵州	guizhou				1	26.35	106.42	N	1	125	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
26	云南	yunna				1	25.04	102.42	N	1	124	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
27	西藏	xicang				1	29.39	91.08	N	1	131	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
28	陕西	shaanxi				1	34.17	108.57	N	1	117	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
29	甘肃	gansu				1	36.04	103.51	N	1	126	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
30	青海	qinghai				1	36.38	101.48	N	1	127	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
31	宁夏	ningxia				1	38.27	106.16	N	1	128	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
32	新疆	xinjiang				1	43.45	87.36	N	1	129	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
33	北京市	beijingshi		010	bjs	2	39.944033	116.383026	N	2	1	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
34	天津市	tianjinshi		020	tjs	3	39.02	117.12	N	2	15	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
35	石家庄市	shijiezhuangshi		0311	sjzs	4	38.02	114.30	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
36	唐山市	tangshanshi		0315	tss	4	39.36	118.11	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
37	秦皇岛市	qinhuangdaoshi		0335	qhds	4	39.55	119.35	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
38	邯郸市	handanshi		0310	hds	4	36.36	114.28	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
39	邢台市	xingtaishi		0319	xts	4	37.04	114.30	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
40	保定市	baodingshi		0312	bds	4	38.51	115.30	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
41	张家口市	zhangjiekoushi		0313	zjks	4	40.48	114.53	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
42	承德市	chengdeshi		0314	cds	4	40.59	117.57	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
43	沧州市	cangzhoushi		0317	czs	4	38.18	116.52	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
44	廊坊市	langfangshi		0316	lfs	4			N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
45	衡水市	hengshuishi		0318	hss	4	37.44	115.42	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
46	太原市	taiyuanshi		0351	tys	5	37.54	112.33	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
47	大同市	daitongshi		0352	dts	5	40.06	113.17	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
48	阳泉市	yangquanshi		0353	yqs	5	37.51	113.34	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
49	长治市	zhangzhishi		0355	zzs	5	36.11	113.06	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
50	晋城市	jinchengshi		0356	jcs	5	35.30	112.51	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
51	朔州市	shuozhoushi			szs	5	39.19	112.26	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
52	晋中市	jinzhongshi			jzs	5			N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
53	运城市	yunchengshi		0359	ycs	5	35.02	110.59	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
54	忻州市	xinzhoushi		0350	xzs	5	38.24	112.43	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
55	临汾市	linfenshi		0357	lfs	5	36.05	111.31	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
56	吕梁市	lu:liangshi			lls	5			N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
57	呼和浩特市	huhuohaoteshi		0471	hhhts	6	40.48	111.41	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
58	包头市	baotoushi		0472	bts	6	40.39	109.49	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
59	乌海市	wuhaishi		0473	whs	6	39.40	106.48	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
60	赤峰市	chifengshi		0476	cfs	6	42.17	118.58	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
61	通辽市	tongliaoshi		0475	tls	6	43.37	122.16	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
62	鄂尔多斯市	eerduosishi			eedss	6			N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
63	呼伦贝尔市	hulunbeiershi			hlbes	6			N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
64	巴彦淖尔市	bayannaoershi			bynes	6			N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
65	乌兰察布市	wulanchabushi			wlcbs	6			N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
66	兴安盟	xinganming			xam	6			N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
67	锡林郭勒盟	xilinguoleiming			xlglm	6			N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
68	阿拉善盟	elashanming			elsm	6			N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
69	沈阳市	shenyangshi		024	sys	7	41.48	123.25	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
70	大连市	dailianshi		0411	dls	7	38.55	121.36	N	2	12	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
71	鞍山市	anshanshi		0412	ass	7	41.07	123.00	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
72	抚顺市	fushunshi		0413	fss	7	41.51	123.54	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
73	本溪市	benxishi		0414	bxs	7	41.18	123.46	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
74	丹东市	dandongshi		0415	dds	7	40.08	124.22	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
75	锦州市	jinzhoushi		0416	jzs	7	41.07	121.09	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
76	营口市	yingkoushi		0417	yks	7	40.39	122.13	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
77	阜新市	fuxinshi		0418	fxs	7	42.01	121.39	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
78	辽阳市	liaoyangshi		0419	lys	7	41.16	123.12	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
79	盘锦市	panjinshi		0427	pjs	7	41.07	122.03	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
80	铁岭市	tielingshi		0410	tls	7	42.18	123.51	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
81	朝阳市	zhaoyangshi		0421	zys	7	41.34	120.27	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
82	葫芦岛市	huludaoshi		0429	hlds	7	40.45	120.51	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
83	长春市	zhangchunshi		0431	zcs	8	43.54	125.19	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
84	吉林市	jilinshi		0432	jls	8	43.54	125.19	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
85	四平市	sipingshi		0434	sps	8	43.10	124.22	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
86	辽源市	liaoyuanshi		0437	lys	8	42.54	125.09	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
87	通化市	tonghuashi		0435	ths	8	41.43	125.56	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
88	白山市	baishanshi			bss	8	41.56	126.26	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
89	松原市	songyuanshi		0438	sys	8	45.11	124.49	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
90	白城市	baichengshi		0436	bcs	8	45.38	122.50	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
91	延边朝鲜族自治州	yanbianzhaoxianzuzizhizhou			ybzxzzzz	8			N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
92	哈尔滨市	haerbinshi		0451	hebs	9	45.44	126.36	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
93	齐齐哈尔市	qiqihaershi		0452	qqhes	9	47.20	123.57	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
94	鸡西市	jixishi			jxs	9	45.17	130.57	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
95	鹤岗市	hegangshi			hgs	9	47.20	130.16	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
96	双鸭山市	shuangyashanshi			syss	9	46.38	131.11	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
97	大庆市	daiqingshi		0459	dqs	9	46.36	125.01	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
98	伊春市	yichunshi		0458	ycs	9	47.42	128.56	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
99	佳木斯市	jiamusishi		0454	jmss	9	46.47	130.22	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
100	七台河市	qitaiheshi			qths	9	45.48	130.49	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
101	牡丹江市	mudanjiangshi		0453	mdjs	9	44.35	129.36	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
102	黑河市	heiheshi		0456	hhs	9	50.14	127.29	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
103	绥化市	suihuashi		0455	shs	9	46.38	126.59	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
104	大兴安岭地区	daixinganlingdiqu			dxaldq	9			N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
105	上海市	shanghaishi		021	shs	10	31.221791	121.460179	N	2	2	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
106	南京市	nanjingshi		025	njs	11	32.049825	118.782471	N	2	6	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
107	无锡市	wuxishi		0510	wxs	11	31.34	120.18	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
108	徐州市	xuzhoushi		0516	xzs	11	34.15	117.11	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
109	常州市	changzhoushi		0519	czs	11	31.47	119.58	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
110	苏州市	suzhoushi		0512	szs	11	31.19	120.37	N	2	9	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
111	南通市	nantongshi		0513	nts	11	32.01	120.51	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
112	连云港市	lianyungangshi		0518	lygs	11			N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
113	淮安市	huaianshi		0517	has	11	33.30	119.09	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
114	盐城市	yanchengshi		0515	ycs	11			N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
115	扬州市	yangzhoushi		0514	yzs	11	32.23	119.26	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
116	镇江市	zhenjiangshi		0511	zjs	11	32.11	119.27	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
117	泰州市	taizhoushi		0523	tzs	11	32.30	119.54	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
118	宿迁市	xiuqianshi			xqs	11	33.58	118.18	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
119	杭州市	hangzhoushi		0571	hzs	12	30.257199	120.164648	N	2	5	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
120	宁波市	ningboshi		0574	nbs	12	29.52	121.33	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
121	温州市	wenzhoushi		0577	wzs	12	28.01	120.39	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
122	嘉兴市	jiaxingshi		0573	jxs	12	30.46	120.45	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
123	湖州市	huzhoushi		0572	hzs	12	30.52	120.06	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
124	绍兴市	shaoxingshi		0575	sxs	12	30.00	120.34	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
125	金华市	jinhuashi		0579	jhs	12	29.07	119.39	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
126	衢州市	quzhoushi		0570	qzs	12	28.58	118.52	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
127	舟山市	zhoushanshi		0580	zss	12	30.01	122.06	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
128	台州市	taizhoushi		0576	tzs	12	28.41	121.27	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
129	丽水市	lishuishi		0578	lss	12	28.27	119.54	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
130	合肥市	hefeishi		0551	hfs	13	31.52	117.17	N	2	13	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
131	芜湖市	wuhushi		0553	whs	13	31.19	118.22	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
132	蚌埠市	bengbushi		0552	bbs	13	32.56	117.21	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
133	淮南市	huainanshi		0554	hns	13	32.37	116.58	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
134	马鞍山市	maanshanshi		0555	mass	13	31.43	118.28	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
135	淮北市	huaibeishi		0561	hbs	13	33.57	116.47	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
136	铜陵市	tonglingshi		0562	tls	13	30.56	117.48	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
137	安庆市	anqingshi		0556	aqs	13	30.31	117.02	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
138	黄山市	huangshanshi		0559	hss	13	29.43	118.18	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
139	滁州市	chuzhoushi		0550	czs	13	32.18	118.18	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
140	阜阳市	fuyangshi		0558	fys	13	32.54	115.48	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
141	宿州市	xiuzhoushi		0557	xzs	13	33.38	116.58	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
142	巢湖市	chaohushi		0565	chs	13	31.36	117.52	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
143	六安市	luanshi		0564	las	13	31.44	116.28	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
144	亳州市	bozhoushi			bzs	13	33.52	115.47	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
145	池州市	chizhoushi			czs	13			N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
146	宣城市	xuanchengshi		0563	xcs	13			N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
147	福州市	fuzhoushi		0591	fzs	14	26.05	119.18	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
148	厦门市	xiamenshi		0592	xms	14	24.27	118.06	N	2	11	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
149	莆田市	putianshi		0594	pts	14	24.26	119.01	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
150	三明市	sanmingshi		0598	sms	14	26.13	117.36	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
151	泉州市	quanzhoushi		0595	qzs	14	24.56	118.36	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
152	漳州市	zhangzhoushi		0596	zzs	14	24.31	117.39	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
153	南平市	nanpingshi		0599	nps	14	26.38	118.10	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
154	龙岩市	longyanshi		0597	lys	14	25.06	117.01	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
155	宁德市	ningdeshi		0593	nds	14	26.39	119.31	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
156	南昌市	nanchangshi		0791	ncs	15	28.40	115.55	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
157	景德镇市	jingdezhenshi		0798	jdzs	15	29.17	117.13	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
158	萍乡市	pingxiangshi		0799	pxs	15	27.37	113.50	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
159	九江市	jiujiangshi		0792	jjs	15	29.43	115.58	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
160	新余市	xinyushi		0790	xys	15	27.48	114.56	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
161	鹰潭市	yingtanshi		0701	yts	15	28.14	117.03	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
162	赣州市	ganzhoushi		0797	gzs	15	28.52	114.56	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
163	吉安市	jianshi		0796	jas	15	27.07	114.58	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
164	宜春市	yichunshi		0795	ycs	15	27.47	114.23	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
165	抚州市	fuzhoushi			fzs	15			N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
166	上饶市	shangraoshi		0793	srs	15	25.27	117.58	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
167	济南市	jinanshi		0531	jns	16	36.40	117.00	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
168	青岛市	qingdaoshi		0532	qds	16	36.03	120.18	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
169	淄博市	ziboshi		0533	zbs	16	36.48	118.03	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
170	枣庄市	zaozhuangshi			zzs	16	34.52	117.33	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
171	东营市	dongyingshi			dys	16	37.27	118.30	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
172	烟台市	yintaishi		0535	yts	16	37.32	121.24	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
173	潍坊市	weifangshi			wfs	16	36.43	119.06	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
174	济宁市	jiningshi		0537	jns	16	35.23	116.33	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
175	泰安市	taianshi		0538	tas	16	36.11	117.08	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
176	威海市	weihaishi			whs	16	37.31	122.07	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
177	日照市	rizhaoshi			rzs	16	35.23	119.32	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
178	莱芜市	laiwushi			lws	16	36.12	117.40	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
179	临沂市	linyishi		0539	lys	16	35.03	118.20	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
180	德州市	dezhoushi		0534	dzs	16	37.26	116.17	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
181	聊城市	liaochengshi			lcs	16	36.26	115.57	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
182	滨州市	binzhoushi			bzs	16	37.22	118.02	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
183	菏泽市	hezeshi		0530	hzs	16	35.14	115.26	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
184	郑州市	zhengzhoushi		0371	zzs	17	34.46	11340	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
185	开封市	kaifengshi		0378	kfs	17	34.47	114.21	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
186	洛阳市	luoyangshi		0379	lys	17	34.41	112.27	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
187	平顶山市	pingdingshanshi		0375	pdss	17	33.44	113.17	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
188	安阳市	anyangshi		0372	ays	17	36.06	114.21	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
189	鹤壁市	hebishi		0392	hbs	17	35.54	114.11	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
190	新乡市	xinxiangshi		0373	xxs	17	35.18	113.52	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
191	焦作市	jiaozuoshi		0391	jzs	17	35.14	113.12	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
192	濮阳市	puyangshi		0393	pys	17	35.44	115.01	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
193	许昌市	xuchangshi		0374	xcs	17	34.01	113.49	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
194	漯河市	taheshi		0395	ths	17	33.33	114.02	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
195	三门峡市	sanmenxiashi		0398	smxs	17	34.47	111.12	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
196	南阳市	nanyangshi		0377	nys	17	33.00	112.32	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
197	商丘市	shangqiushi		0370	sqs	17	34.26	115.38	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
198	信阳市	xinyangshi		0376	xys	17	32.07	114.04	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
199	周口市	zhoukoushi		0394	zks	17	33.37	114.38	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
200	驻马店市	zhumadianshi		0396	zmds	17	32.58	114.01	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
201	武汉市	wuhanshi		027	whs	18	30.35	114.17	N	2	7	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
202	黄石市	huangshishi		0714	hss	18	30.12	115.06	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
203	十堰市	shiyanshi		0719	sys	18	32.40	110.47	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
204	宜昌市	yichangshi		0717	ycs	18	30.42	111.17	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
205	襄樊市	xiangfanshi			xfs	18	32.02	112.08	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
206	鄂州市	ezhoushi		0711	ezs	18	30.23	114.52	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
207	荆门市	jingmenshi		0724	jms	18	31.02	112.12	N	2	999999	1	zyh	0000-00-00 00:00:00	2012-09-24 14:53:04
